IR_Wavelength_1,IR_Wavelength_2,IR_Wavelength_3,IR_Wavelength_4,IR_Wavelength_5,IR_Wavelength_6,IR_Wavelength_7,IR_Wavelength_8,Material_Type
1436984,3458165,7343555,8395700,8376399,8395700,5348958,3804294,ALU
874719,2776939,5533923,8382236,8402734,8381408,5068837,3489072,ALU
1722538,3722508,7688017,8388211,8378334,8387110,5123067,3631788,ALU
1282675,3203830,6930534,8395471,8395471,8395471,5250192,3823655,ALU
1331855,3276312,6988741,8387297,8380199,8386246,5347103,3828249,ALU
899286,2940823,5770910,8398688,8381360,8398688,4995205,4478143,ALU
827787,2908374,5578338,8402272,8381797,8402272,4879872,3582750,ALU
1537661,2992601,6315785,8389839,8370236,8389839,7118522,3996399,ALU
1544559,3575889,7578260,8393029,8380018,8392549,5386376,3788799,ALU
732392,2677372,5422498,8383516,8404649,8348499,4923687,3542723,ALU
1510059,2939434,6283688,8379963,8398178,8378362,6970356,3860862,ALU
1280396,3182742,6933727,8394766,8394766,8394766,5322143,3835749,ALU
838089,2910909,5672068,8400797,8384181,8400797,5029076,3877043,ALU
1601158,3640786,7675092,8376195,8394872,8372743,5445093,3783864,ALU
720389,2692006,5432828,8386321,8404586,8350089,4899435,3555084,ALU
1254306,3170355,6797080,8394853,8394853,8394853,5281247,3837274,ALU
1433380,3303446,6653248,8372163,8384622,8384622,4794303,8088639,ALU
1647022,3649331,7707185,8374082,8395175,8379324,5290535,3709435,ALU
1252242,3150690,6595969,8391033,8391033,8391033,5024800,6334297,ALU
1545409,2965182,6328377,8389057,8389057,8389057,6843109,3834322,ALU
1303015,3213526,7009870,8373788,8395311,8395311,5352319,3836155,ALU
1731740,3667141,7734706,8374933,8390608,8394173,4976919,3563964,ALU
876536,2786889,5552217,8382724,8402868,8382014,5077244,3494975,ALU
1557218,3027680,6441654,8388796,8388796,8388796,6766069,3848864,ALU
705030,2662098,5405269,8384123,8404759,8342639,4894969,3554943,ALU
1530566,3556066,7534289,8396718,8378122,8396718,5375006,3793112,ALU
1257023,3174638,6791295,8394813,8394813,8394813,5291186,3837914,ALU
1304725,3240049,6993472,8393798,8379762,8393798,5251840,3822760,ALU
1627816,3668656,7782215,8374725,8395138,8375269,5398721,3741494,ALU
1520395,3545654,7514226,8396727,8376678,8396727,5368128,3794429,ALU
1474384,3470349,7371937,8395692,8395692,8380770,5425645,3764350,ALU
832107,2917777,5680143,8401513,8401513,8401513,5063897,3855525,ALU
1029477,2819058,5534484,8355972,8403074,8379474,5055242,3332013,ALU
1310190,3228365,7022019,8373393,8395363,8390231,5353398,3834928,ALU
1291842,3210579,6939887,8395573,8395573,8395573,5257575,3822378,ALU
1765272,3737899,7786028,8374602,8394546,8394546,4977981,3564073,ALU
1572517,3608052,7625505,8395556,8395556,8395556,5443886,3755348,ALU
1685907,3451751,6591546,8389487,8369613,8389487,5227517,3835034,ALU
1600528,3650537,7730405,8383700,8395433,8382106,5455292,3758219,ALU
1279927,3176215,6919065,8395570,8395570,8395570,5302729,3834377,ALU
1444057,3466258,7357999,8394593,8377032,8394396,5352585,3803433,ALU
1290011,3217225,6956174,8382273,8395382,8380421,5352480,3838041,ALU
1661584,3696498,7757764,8380817,8387877,8378911,5315992,3706720,ALU
1590394,3634504,7685833,8390282,8395557,8389565,5450930,3750894,ALU
1762498,3732035,7783137,8374392,8394524,8394524,4977881,3564053,ALU
1327432,3268977,7046308,8375173,8395444,8376409,5351705,3831525,ALU
1331862,3278408,7031802,8379424,8390500,8377210,5349915,3829869,ALU
1273886,3184409,6907226,8396337,8396337,8396337,5256829,3832078,ALU
1289504,3217124,6954585,8384252,8395301,8382692,5347088,3837653,ALU
1459645,3481193,7387765,8395592,8380533,8395592,5367236,3801283,ALU
1247914,3186222,6899291,8395797,8395797,8395797,5245115,3827996,ALU
1740784,3686135,7760516,8372746,8394357,8394357,4977104,3563890,ALU
1636890,3667007,7778550,8374421,8395053,8377053,5358987,3724768,ALU
1505525,3535399,7488209,8395686,8385431,8395686,5395269,3775894,ALU
733813,2720321,5444235,8388450,8399356,8356777,4888387,3555176,ALU
1282270,3204765,6933469,8395284,8395284,8395284,5245250,3822055,ALU
1523317,2968843,6336491,8382165,8395778,8380968,6909975,3859486,ALU
1327527,3268456,6965336,8394244,8371688,8394244,5325171,3827169,ALU
1247798,3154452,6647057,8392168,8392168,8392168,5071182,5859560,ALU
1527163,2990445,6303368,8389900,8370261,8389900,7065591,3977246,ALU
1005268,2815743,5540728,8360357,8403066,8379994,5060335,3359264,ALU
830868,2902665,5636203,8401246,8394243,8401246,4957864,3667778,ALU
833968,2916886,5681067,8401322,8396940,8401322,5061595,3876022,ALU
1277195,3165790,6927546,8394715,8394715,8394715,5324132,3835840,ALU
1284939,3198594,6914091,8396516,8396516,8396516,5277880,3832620,ALU
1306530,3236269,6987320,8394133,8386060,8394133,5247467,3817038,ALU
1276867,3164052,6926913,8394710,8394710,8394710,5324336,3835849,ALU
1438811,3449997,7329812,8395757,8381573,8389964,5368492,3790473,ALU
709784,2663744,5409050,8383846,8404994,8343318,4902283,3552904,ALU
1244000,3165633,6883814,8396245,8396245,8396245,5287058,3838149,ALU
1324833,3233466,6791067,8387380,8392110,8392110,5178106,4813898,ALU
1280733,3208320,6944631,8394574,8394574,8394574,5226454,3815969,ALU
834628,2915928,5679625,8401237,8394895,8401237,5056384,3876186,ALU
1313044,3243963,7009727,8389545,8378231,8394097,5287425,3829847,ALU
1330680,3239448,7058544,8372063,8395281,8393956,5356957,3830519,ALU
1635589,3444292,6678686,8376182,8374899,8386183,4998622,5900241,ALU
1532261,3557290,7536145,8396450,8381158,8396450,5385155,3792664,ALU
1398504,3393832,7238344,8388668,8382794,8387694,5348473,3813752,ALU
826634,2905565,5584571,8402164,8387812,8402164,4884469,3555965,ALU
1325929,3266822,6949356,8394467,8374045,8394467,5341098,3827939,ALU
1254646,3190980,6900772,8396051,8396051,8396051,5290638,3837607,ALU
1543748,2994818,6355242,8387972,8387972,8387972,6956316,3873063,ALU
1292585,3220675,6966584,8394169,8394169,8394169,5222398,3809438,ALU
1538720,3012416,6372345,8388879,8386328,8388879,6954396,3890697,ALU
898796,2877596,5557783,8385997,8389301,8394403,4932721,3476525,ALU
1600919,3639976,7674828,8377340,8393935,8374072,5441987,3783945,ALU
1684026,3708315,7743640,8383444,8384418,8381922,5248190,3678202,ALU
1331850,3274905,6959832,8392582,8373284,8392313,5345216,3827161,ALU
1282721,3170691,6947103,8388962,8394854,8394854,5332806,3835969,ALU
828329,2905503,5639418,8401548,8401548,8401548,4972114,3657793,ALU
835690,2908934,5641036,8401153,8380911,8401153,4976075,3785404,ALU
831900,2903466,5640286,8401172,8392558,8401172,4965454,3693492,ALU
1495741,2906246,6297554,8376019,8399537,8397878,7081854,3978069,ALU
1601621,3652266,7735213,8382990,8395419,8381302,5455762,3759009,ALU
1451890,3330345,6830678,8371660,8386566,8386566,4865909,6909318,ALU
1540240,2962812,6306623,8388442,8388442,8388442,6943386,3854475,ALU
1286311,3211875,6937678,8395301,8395301,8395301,5307763,3834830,ALU
1512522,2903266,6260810,8381947,8394898,8394898,7012533,3911037,ALU
1279712,3195898,6909253,8396573,8396573,8396573,5277324,3833343,ALU
1496744,2905130,6301633,8375915,8399443,8399443,7092788,3988081,ALU
1514657,2955899,6307427,8380613,8396986,8379175,6973324,3868405,ALU
839181,2863106,5590593,8396138,8401852,8395880,4962230,3536164,ALU
1276353,3161328,6925919,8394702,8394702,8394702,5324656,3835863,ALU
1522528,2984516,6283524,8390193,8368085,8390193,7099330,3991717,ALU
1282516,3182937,6940424,8386313,8395110,8385071,5345193,3837409,ALU
1282418,3170077,6946155,8389195,8394847,8394847,5332501,3835966,ALU
1503744,2929362,6292038,8378081,8399109,8384801,7012842,3904887,ALU
1265626,3198939,6858568,8392947,8395372,8395372,5208224,4339153,ALU
1222958,3115602,6830159,8394570,8394570,8394570,5121465,4227430,ALU
1511134,2913823,6199353,8393139,8384433,8393139,6892787,3851328,ALU
833521,2904724,5646705,8401056,8389909,8401056,4977385,3733914,ALU
1346058,3214198,6516532,8379863,8385680,8385680,4820771,8140172,ALU
1533952,2998324,6362531,8391708,8385429,8391708,6792426,3862914,ALU
1363255,3265307,6795410,8382968,8390525,8390525,5102826,5396696,ALU
1726761,3656492,7745907,8371684,8394248,8394248,4976602,3563785,ALU
1514670,2932398,6270550,8381785,8396451,8380496,6960418,3852886,ALU
1582939,3622709,7653045,8395124,8395648,8395052,5447721,3745505,ALU
1285699,3205796,6926840,8395861,8395861,8395861,5294311,3833875,ALU
1487771,2932069,6206916,8393164,8383497,8392692,6888505,3886168,ALU
1249240,3187320,6901717,8395713,8395713,8395713,5243481,3827212,ALU
1280586,3213004,6957500,8393864,8393864,8393864,5208377,3809546,ALU
1730138,3663729,7736531,8374199,8391380,8394185,4976832,3563922,ALU
983896,2841334,5543307,8366600,8398025,8384933,5010175,3382746,ALU
1488707,3510726,7444462,8395454,8385834,8395454,5390676,3797422,ALU
1233355,3120157,6733487,8392794,8392794,8392794,5059563,5110285,ALU
1504286,2960321,6237343,8393719,8372230,8393719,6994828,3949903,ALU
1498952,2955315,6239226,8395334,8380492,8395334,6887836,3893254,ALU
1535270,2917462,6237735,8389108,8389108,8389108,6925066,3828139,ALU
1508576,2966011,6248204,8392889,8371255,8392889,7019404,3959737,ALU
836114,2887596,5569517,8398893,8385765,8398781,4906799,3545671,ALU
1300279,3214041,6999116,8377341,8395237,8395237,5346564,3836057,ALU
1438108,3450921,7331269,8395750,8380654,8390903,5364973,3792786,ALU
1544375,3000536,6363927,8387888,8387888,8387888,6958626,3876383,ALU
1332672,3252102,7025990,8379425,8387069,8394972,5352240,3828903,ALU
806730,2867822,5542950,8399412,8385670,8392592,4871715,3555767,ALU
1550634,3581752,7579631,8396369,8384284,8396369,5401075,3774039,ALU
1286563,3203040,6925161,8391590,8396321,8390922,5300079,3834298,ALU
1681636,3694335,7735506,8375232,8395173,8382088,5236494,3684174,ALU
1707408,3710412,7751802,8375177,8395005,8385692,5162041,3649569,ALU
1331849,3274577,6953090,8393815,8371671,8393727,5344776,3826907,ALU
1612882,3668251,7774995,8375226,8395322,8372387,5459381,3769684,ALU
971330,2843916,5559921,8369184,8402630,8386064,5016121,3396512,ALU
1539583,3562580,7544165,8395294,8394269,8395294,5428988,3790732,ALU
1676596,3446291,6600751,8389605,8370211,8389605,5227617,3834414,ALU
865622,2822416,5567870,8387790,8397885,8387324,5031652,3513374,ALU
1287048,3216530,6947102,8394526,8394876,8394876,5318728,3835579,ALU
1611252,3661590,7746101,8375281,8395433,8372188,5455941,3774159,ALU
1342894,3249624,6895649,8394117,8391313,8394117,5306672,3835885,ALU
1247192,3185624,6897969,8395842,8395842,8395842,5246005,3828423,ALU
1295589,3222595,6968858,8394246,8394246,8394246,5225907,3809411,ALU
1508758,2943681,6292006,8382772,8384021,8394899,7097261,3990544,ALU
1304238,3232272,6981727,8394223,8389209,8394223,5241463,3814131,ALU
1555311,3584111,7582625,8395373,8395373,8395373,5437647,3774060,ALU
1493135,2922187,6185877,8396187,8380543,8396187,6871615,3876346,ALU
877681,2793157,5563742,8383032,8402953,8382396,5082540,3498693,ALU
1295576,3216222,6977959,8374749,8395548,8380061,5365157,3838325,ALU
1331851,3275132,6964495,8391730,8374399,8391334,5345520,3827336,ALU
855791,2816270,5554418,8389092,8402223,8388501,5010704,3510355,ALU
1259184,3195556,6919914,8395085,8395085,8395085,5231224,3821337,ALU
1554703,3014368,6417527,8388851,8388851,8388851,6782478,3845766,ALU
1489234,2932798,6212788,8392166,8384597,8391606,6894648,3884586,ALU
1292386,3211532,6941944,8395497,8395497,8395497,5255941,3821559,ALU
1506223,3383789,6811573,8366552,8384627,8384627,4822709,7565300,ALU
1499623,2937978,6254495,8385084,8392412,8383885,6938284,3873349,ALU
835768,2914276,5677137,8401092,8391368,8401092,5047394,3876468,ALU
1328931,3243354,7051481,8376990,8390249,8394913,5336058,3829569,ALU
1543653,3004626,6400467,8386112,8391615,8385629,6823338,3853326,ALU
836367,2913406,5675828,8401016,8389513,8401016,5042665,3876616,ALU
1458606,3480137,7385738,8395597,8380343,8395597,5366398,3801421,ALU
1308405,3217667,7021113,8372596,8395322,8395322,5354352,3835212,ALU
1509463,2967187,6250449,8392718,8371054,8392718,7024484,3961769,ALU
1310081,3245901,7001228,8393791,8376820,8393791,5261289,3825521,ALU
1534582,3558967,7538688,8396084,8385315,8396084,5399052,3792052,ALU
779414,2718078,5474495,8383547,8404160,8359538,4977540,3530926,ALU
1616631,3031362,6482413,8388730,8383058,8388730,7199355,4012239,ALU
1629871,3418889,6646941,8390197,8373213,8390197,5228114,3831302,ALU
1410023,2848373,6070847,8394474,8394474,8394474,6895910,3860167,ALU
1254321,3148930,6572066,8390502,8390502,8390502,5003099,6556415,ALU
1292604,3190680,6977989,8381363,8395078,8395078,5342742,3836070,ALU
1479664,3502970,7430997,8396246,8376332,8396246,5358091,3799263,ALU
1270919,3194577,6847955,8394804,8394804,8394804,5309644,3837489,ALU
1291765,3215642,6965644,8388400,8395004,8395004,5328651,3835749,ALU
1584244,3627975,7690779,8383196,8395248,8381559,5449421,3776834,ALU
1506777,2941544,6283215,8380207,8397794,8378569,6968332,3865611,ALU
1290117,3217246,6956506,8381859,8395398,8379947,5353606,3838122,ALU
837199,2909041,5653009,8400939,8380742,8400939,4994447,3824104,ALU
741983,2736849,5455296,8389679,8397823,8360790,4886519,3555242,ALU
1286670,3215445,6944042,8394973,8394973,8394973,5315662,3835391,ALU
1316021,3252579,7006558,8393810,8373796,8393810,5273539,3828190,ALU
1232171,3135467,6844202,8395172,8395172,8395172,5200286,3832062,ALU
1276253,3157609,6926890,8393935,8394707,8394707,5326303,3835903,ALU
