IR_Wavelength_1,IR_Wavelength_2,IR_Wavelength_3,IR_Wavelength_4,IR_Wavelength_5,IR_Wavelength_6,IR_Wavelength_7,IR_Wavelength_8,IR_Wavelength_9,IR_Wavelength_10,IR_Wavelength_11,IR_Wavelength_12,IR_Wavelength_13,IR_Wavelength_14,IR_Wavelength_15,Material_Type
203355,356949,945419,1375404,2705320,2334145,597572,304585,274624,638514,1180616,2081896,2598218,1520251,452721,PET
240948,417469,721410,1912952,1630518,1237087,516558,353818,321554,580490,1306630,1723134,1444593,887086,413364,PET
277602,513374,562889,1584804,889267,679673,361566,248407,378458,522932,1083037,1251100,782413,521409,308384,PET
497546,476881,962954,2666880,1916319,1322591,660812,597318,467605,709304,2074268,2567916,1604250,950341,628581,PET
159657,329483,511568,1191410,1358057,778688,356495,352150,226179,404897,854592,1226191,1010631,570368,349976,PET
281715,505125,913831,1873542,1926784,754779,355663,221286,361337,689992,1384117,1855036,1307000,567993,299233,PET
244981,491237,945575,2722643,2264217,1602994,555343,340064,360871,715315,1834267,2469482,1906013,1082104,435268,PET
358023,551793,932986,1108602,951188,744668,315185,558309,437757,725303,1009468,1029937,827536,524651,508356,PET
350307,670233,1433407,2623254,2634624,1853460,513387,304862,476078,1008585,1940836,2582534,2238687,1159846,417282,PET
239819,440433,818115,2292372,2048939,1602832,619375,403721,325068,616733,1538880,2115337,1823164,1139905,500744,PET
283231,499861,923583,2250973,1827667,1334589,563789,294623,367957,693854,1645373,2146909,1604841,938013,407377,PET
353992,610705,1287272,3515986,2705623,2072031,754422,407706,463456,974973,2607878,3255129,2483978,1342295,650349,PET
318043,566402,956328,2562443,2366029,1910449,670470,396911,414183,758752,1757669,2474340,2164519,1250070,504313,PET
329149,553862,1012283,2890193,2715066,2150524,613865,428670,421941,771430,1923992,2736080,2429517,1382526,508176,PET
403543,629534,1284760,2526646,1767091,1323145,592952,468885,443654,856794,1495720,1631358,1286566,857129,532781,PET
157575,384077,593554,1484381,1616075,1026898,395240,222275,271324,497597,1251643,1736505,1352700,767103,318352,PET
150679,494566,537757,1062357,1885208,1490147,436995,223491,299585,517066,807973,1494654,1716752,965082,331013,PET
141547,283806,488805,1197814,1284600,969353,378108,170612,203546,380105,843680,1217591,1090947,667600,280831,PET
326843,604076,1247665,2777260,2559154,1885740,620975,437381,444981,902397,1993680,2658733,2282101,1318178,543266,PET
336129,502703,890702,1890852,1685895,1403982,566612,355377,396648,701814,1423944,1790268,1600063,1067092,452172,PET
179275,419921,839618,2241838,1487188,1370604,554183,293013,308238,600143,1258362,1535838,1313526,911596,414710,PET
419474,603192,1538757,3728465,2742828,1922073,635998,454997,481583,1021854,2509125,3119679,2280249,1238307,540446,PET
251041,402391,961856,2435846,2191401,1998942,587369,440845,304561,698278,1675541,2410747,2219859,1255375,488147,PET
411404,656933,1431122,2954731,2521572,1721469,736889,609738,492130,962722,2159114,2662552,2007694,1213285,676922,PET
308981,569202,991863,2245467,2070693,1554523,554228,320783,415077,770281,1671518,2215452,1802914,1043032,435459,PET
293890,525086,981596,2323818,1674482,1019408,520108,397793,386693,740175,1679988,1913136,1197659,728295,468361,PET
271935,534255,1019506,2221202,1687992,1377406,539765,370918,368977,754608,1624466,1928103,1573822,1053886,477692,PET
354976,583032,1077921,2486999,2173566,2194428,769748,725383,462617,815869,1650520,2202078,2132701,1698474,813921,PET
331914,688231,2490485,3314583,2711118,2168467,602203,477152,491615,1524690,2852300,3020269,2442368,1394070,540694,PET
282962,622109,1506620,3303461,1510736,1408662,505072,265888,441231,977950,2268706,2410201,1520632,938889,379333,PET
230197,343635,854513,2518265,2217590,2118100,654232,526211,266009,620171,1589191,2470532,2314298,1255551,530834,PET
425685,700962,1737281,2955893,2259773,1827795,765464,664724,472750,867985,2135116,2642669,2014997,1310885,718194,PET
213751,410992,943108,1410536,2546205,2416248,571698,357703,307395,665191,1193902,2046952,2628653,1647112,487545,PET
158192,298868,551573,1185314,1198850,1216992,447257,204864,221970,420147,870251,1210782,1221299,843959,354156,PET
420927,842293,1113240,2743848,5058054,2789306,584040,504001,566491,922354,1905455,4058988,3909137,1622926,554765,PET
303484,542692,927311,2183954,1875722,1290047,565722,342886,412184,742500,1715770,2197501,1569444,933587,398836,PET
256572,453418,795857,1692797,1812157,748960,349907,261236,342224,610355,1251092,1769464,1297648,561590,323243,PET
224803,596647,985619,2178883,2025624,1496459,620732,252115,389182,752582,1596048,2209605,1829796,1059859,430511,PET
